unix_timestamp,yaw,pitch,roll
1790139787.1542485,-100.1,-2.3,-3.59
1790139787.3599894,-100.1,-2.3,-3.59
1790139787.566069,-100.09,-2.3,-3.59
1790139787.7420142,-100.11,-2.29,-3.59
1790139787.9461257,-100.11,-2.3,-3.58
1790139788.1850166,-100.1,-2.29,-3.58
1790139788.3915904,-100.08,-2.29,-3.58
1790139788.5984159,-100.08,-2.3,-3.58
1790139788.8047674,-100.07,-2.29,-3.57
1790139788.9525063,-100.04,-2.28,-3.56
1790139789.1426575,-100.04,-2.28,-3.56
1790139789.341507,-100.34,-2.12,-3.52
1790139789.57027,-100.23,-1.9,-3.52
1790139789.7758603,-100.25,-1.55,-3.54
1790139789.95004,-100.21,-1.33,-3.6
1790139790.1563392,-100.22,-1.38,-3.63
1790139790.3930001,-100.23,-1.45,-3.62
1790139790.5833037,-100.21,-1.54,-3.56
1790139790.8520484,-100.21,-1.52,-3.58
1790139790.978928,-100.24,-1.52,-3.52
1790139791.2478974,-100.14,-1.58,-3.58
1790139791.39087,-100.11,-1.63,-3.58
1790139791.6609695,-100.1,-1.61,-3.58
1790139791.8304114,-100.08,-1.59,-3.57
1790139791.9949434,-100.08,-1.59,-3.57
1790139792.2824554,-100.08,-1.59,-3.57
1790139792.4887545,-100.08,-1.59,-3.57
1790139792.695897,-100.08,-1.6,-3.57
1790139792.8863447,-100.09,-1.59,-3.57
1790139792.981317,-100.07,-1.59,-3.57
1790139793.2987044,-100.08,-1.58,-3.57
1790139793.5143979,-100.09,-1.59,-3.57
1790139793.7140722,-100.09,-1.59,-3.57
1790139793.8877616,-100.1,-1.58,-3.57
1790139793.999399,-100.1,-1.59,-3.56
1790139794.3312924,-100.1,-1.59,-3.55
1790139794.5366492,-100.1,-1.59,-3.55
1790139794.726725,-100.11,-1.59,-3.54
1790139794.9472427,-100.11,-1.59,-3.54
1790139795.1520588,-100.1,-1.59,-3.55
1790139795.3537734,-100.11,-1.59,-3.54
1790139795.5538802,-100.12,-1.59,-3.55
1790139795.722977,-100.09,-1.59,-3.54
1790139795.9598687,-100.08,-1.6,-3.53
1790139796.1669137,-100.07,-1.6,-3.53
1790139796.3726752,-100.04,-1.59,-3.52
1790139796.579706,-100.04,-1.6,-3.51
1790139796.7868567,-100.03,-1.61,-3.5
1790139796.994186,-100.02,-1.61,-3.49
1790139797.1050336,-100.01,-1.62,-3.48
1790139797.3595777,-100.1,-1.55,-3.47
1790139797.5002565,-100.3,-1.93,-3.42
1790139797.737855,-100.18,-1.93,-3.5
1790139797.8805282,-100.15,-1.83,-3.47
1790139798.1184149,-100.15,-1.78,-3.44
1790139798.3084166,-100.15,-1.81,-3.48
1790139798.514972,-100.09,-1.9,-3.47
1790139798.6889017,-100.11,-1.9,-3.47
1790139798.9015892,-100.09,-1.97,-3.45
1790139799.188593,-100.06,-2.03,-3.45
1790139799.4377558,-100.11,-2.04,-3.42
1790139799.6434178,-100.33,-1.93,-3.4
1790139799.8492587,-100.01,-1.92,-3.42
1790139800.0390658,-100.05,-1.9,-3.42
1790139800.265641,-100.02,-1.98,-3.4
1790139800.4661727,-100.19,-1.95,-3.39
1790139800.6718533,-100.08,-1.94,-3.36
1790139800.877342,-100.08,-1.9,-3.4
1790139801.056629,-100.09,-1.95,-3.34
1790139801.2898743,-100.11,-1.94,-3.38
1790139801.5005062,-100.17,-1.91,-3.31
1790139801.7028205,-100.02,-1.91,-3.33
1790139801.908375,-100.15,-1.91,-3.34
1790139802.0688906,-100.08,-1.9,-3.3
1790139802.3039834,-100.15,-1.84,-3.29
1790139802.5152996,-100.13,-1.87,-3.32
1790139802.7164009,-100.06,-1.85,-3.24
1790139802.78015,-100.1,-1.82,-3.26
1790139803.0804577,-100.13,-1.85,-3.25
1790139803.3343234,-100.08,-1.78,-3.23
1790139803.5406597,-100.14,-1.76,-3.21
