unix_timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1790151225.8850915,0.00277,-0.01114,-1.00575,0.00484,0.03002,0.02536
1790151225.9660673,0.01191,-0.00173,-1.00178,-0.02216,0.02467,0.01029
1790151226.0796347,-0.00704,0.00867,-1.00321,-0.01881,-0.01219,0.00787
1790151226.2086394,-0.01822,0.00143,-0.98496,0.0059,-0.00724,-0.022
1790151226.2905746,-0.0118,0.01135,-0.98363,0.01387,0.00728,-0.01746
1790151226.4015687,0.00113,0.03194,-0.99566,0.03069,-0.0052,-0.00944
1790151226.4697561,-0.0011,-0.01641,-0.98239,-0.07808,0.03818,0.05739
1790151226.6017506,-0.0277,0.00184,-1.01275,-0.01711,0.01873,0.06125
1790151226.6691673,-0.01315,0.01547,-0.98197,0.04152,0.01436,-0.01089
1790151226.8519337,-0.01007,0.00118,-1.00625,0.0236,-0.00298,-0.00242
1790151227.0301046,-0.11532,0.01789,-1.00007,0.03005,-0.00668,0.00131
1790151227.2586944,-0.0372,0.01977,-1.00196,0.00665,0.00953,-0.01336
1790151227.2586944,-0.00795,0.00783,-1.0036,0.00476,0.01149,0.00057
1790151227.473284,-0.00355,0.00881,-1.0028,0.00117,0.00412,-0.00169
1790151227.6705232,-0.01078,0.00742,-1.00182,0.00458,0.00713,-0.00019
1790151227.711329,-0.00635,0.01846,-1.00141,0.00793,0.0108,-0.01173
1790151227.7920003,-0.0129,-0.00428,-1.0031,0.00335,0.00433,0.00235
1790151228.0428753,-0.01183,0.00326,-1.00332,-0.0003,0.00586,0.01115
1790151228.0428753,-0.01141,0.0116,-1.00248,0.00177,0.00848,-0.01064
1790151228.0908496,-0.01113,0.01051,-1.00255,0.00193,0.00877,-0.00164
1790151228.2787623,-0.00707,0.00588,-1.00364,0.00221,0.00842,0.00271
1790151228.2894042,-0.02006,-0.00213,-1.00279,0.00262,0.00838,0.00651
1790151228.4933248,-0.01165,0.007,-1.00296,0.00035,0.00904,0.00054
1790151228.690396,-0.00611,0.00829,-1.00374,0.00232,0.00931,0.00034
1790151228.701367,-0.01318,0.00644,-1.00428,0.00248,0.0059,0.00223
1790151228.701367,-0.00643,0.01195,-1.00266,0.00452,0.00314,-0.00286
1790151228.8914604,-0.00848,0.01823,-1.00207,0.00626,0.00064,-0.02934
1790151229.1029534,-0.01756,0.00358,-1.00398,-0.0,0.006,0.01439
1790151229.1029534,-0.00711,0.0186,-1.00247,0.00296,0.00599,-0.02144
1790151229.1029534,-0.01299,0.01393,-1.00173,0.00168,0.00902,-0.0024
